id_usuario,id_orden,id_region,fecha,id_fruta,cantidad
89,64,1,2023-04-30,3,13
89,64,1,2023-04-30,4,12
112,64,1,2023-05-19,0,5
112,64,1,2023-05-19,1,5
112,64,1,2023-05-19,2,14
112,64,1,2023-05-19,3,6
112,64,1,2023-05-19,4,11
25,64,1,2023-06-07,0,1
25,64,1,2023-06-07,2,5
170,64,1,2023-07-03,1,14
170,64,1,2023-07-03,2,15
170,64,1,2023-07-03,4,9
176,64,1,2023-08-12,0,3
82,64,1,2023-09-22,1,14
82,64,1,2023-09-22,4,2
125,64,1,2023-10-14,1,3
125,64,1,2023-10-14,2,13
125,64,1,2023-10-14,3,8
125,64,1,2023-10-14,4,12
228,64,1,2023-11-14,1,3
228,64,1,2023-11-14,3,8
26,64,1,2023-12-05,1,10
26,64,1,2023-12-05,4,14
54,874,1,2023-01-22,4,11
126,874,1,2023-02-17,3,1
103,874,1,2023-03-07,3,14
148,874,1,2023-04-14,0,13
148,874,1,2023-04-14,1,6
28,874,1,2023-05-26,0,6
28,874,1,2023-05-26,1,11
28,874,1,2023-05-26,2,6
28,874,1,2023-05-26,3,13
88,874,1,2023-06-20,0,11
88,874,1,2023-06-20,3,6
197,874,1,2023-07-24,0,6
197,874,1,2023-07-24,2,12
187,874,1,2023-08-07,0,1
187,874,1,2023-08-07,1,15
187,874,1,2023-08-07,2,13
187,874,1,2023-08-07,3,6
152,874,1,2023-09-09,1,13
54,874,1,2023-10-20,0,7
54,874,1,2023-10-20,1,5
54,874,1,2023-10-20,2,2
54,874,1,2023-10-20,3,11
59,874,1,2023-11-05,0,6
59,874,1,2023-11-05,2,8
59,874,1,2023-11-05,3,5
53,874,1,2023-12-26,0,1
53,874,1,2023-12-26,3,2
54,199,1,2023-01-25,1,12
54,199,1,2023-01-25,2,3
54,199,1,2023-01-25,4,11
62,199,1,2023-02-17,4,9
44,199,1,2023-03-21,0,14
44,199,1,2023-03-21,1,8
44,199,1,2023-03-21,2,7
44,199,1,2023-03-21,4,13
28,199,1,2023-04-26,0,9
28,199,1,2023-04-26,2,7
28,199,1,2023-04-26,3,6
20,199,1,2023-05-27,0,15
20,199,1,2023-05-27,1,12
20,199,1,2023-05-27,3,2
11,199,1,2023-06-16,0,5
11,199,1,2023-06-16,2,14
11,199,1,2023-06-16,3,5
11,199,1,2023-06-16,4,11
46,199,1,2023-07-15,0,15
96,199,1,2023-08-18,1,13
96,199,1,2023-08-18,2,5
96,199,1,2023-08-18,4,3
74,199,1,2023-09-26,0,4
74,199,1,2023-09-26,2,9
74,199,1,2023-09-26,3,8
74,199,1,2023-09-26,4,2
30,199,1,2023-10-20,0,4
30,199,1,2023-10-20,1,6
30,199,1,2023-10-20,3,15
30,199,1,2023-10-20,4,7
87,199,1,2023-11-16,1,12
87,199,1,2023-11-16,2,13
87,199,1,2023-11-16,4,14
101,199,1,2023-12-28,1,12
101,199,1,2023-12-28,4,13
54,1009,1,2023-01-26,4,15
116,1009,1,2023-02-16,4,9
129,1009,1,2023-03-25,4,6
52,1009,1,2023-04-13,0,6
52,1009,1,2023-04-13,3,2
31,1009,1,2023-05-11,2,12
31,1009,1,2023-05-11,3,14
159,1009,1,2023-06-17,0,4
159,1009,1,2023-06-17,2,2
159,1009,1,2023-06-17,3,12
44,1009,1,2023-07-09,0,1
44,1009,1,2023-07-09,1,2
44,1009,1,2023-07-09,2,1
18,1009,1,2023-08-20,0,15
18,1009,1,2023-08-20,1,13
156,1009,1,2023-09-03,0,11
156,1009,1,2023-09-03,2,8
87,1009,1,2023-10-18,3,6
120,1009,1,2023-11-17,2,13
120,1009,1,2023-11-17,3,3
120,1009,1,2023-11-17,4,1
37,1009,1,2023-12-24,0,12
37,1009,1,2023-12-24,1,5
37,1009,1,2023-12-24,3,4
54,469,1,2023-01-28,2,12
86,469,1,2023-02-03,3,11
86,469,1,2023-02-03,4,3
28,469,1,2023-03-10,0,2
28,469,1,2023-03-10,1,4
28,469,1,2023-03-10,2,14
127,469,1,2023-04-14,1,7
127,469,1,2023-04-14,3,1
52,469,1,2023-05-05,2,10
128,469,1,2023-06-05,3,3
56,469,1,2023-07-26,1,12
56,469,1,2023-07-26,2,8
137,469,1,2023-08-25,0,12
137,469,1,2023-08-25,3,10
18,469,1,2023-09-02,0,1
18,469,1,2023-09-02,1,13
32,469,1,2023-10-12,0,10
32,469,1,2023-10-12,1,12
32,469,1,2023-10-12,2,12
32,469,1,2023-10-12,3,14
32,469,1,2023-10-12,4,12
180,469,1,2023-11-08,1,1
180,469,1,2023-11-08,2,10
180,469,1,2023-11-08,3,1
180,469,1,2023-11-08,4,12
130,469,1,2023-12-08,0,13
130,469,1,2023-12-08,2,11
130,469,1,2023-12-08,3,2
130,469,1,2023-12-08,4,15
54,739,1,2023-01-28,4,14
46,739,1,2023-02-07,3,3
46,739,1,2023-02-07,4,4
133,739,1,2023-03-14,3,6
67,739,1,2023-04-24,0,13
37,739,1,2023-05-01,2,1
162,739,1,2023-06-01,0,7
162,739,1,2023-06-01,2,15
162,739,1,2023-06-01,3,3
167,739,1,2023-07-20,2,1
132,739,1,2023-08-12,0,8
132,739,1,2023-08-12,2,7
206,739,1,2023-09-25,2,10
75,739,1,2023-10-22,2,8
29,739,1,2023-11-16,3,2
29,739,1,2023-11-16,4,4
28,739,1,2023-12-25,0,9
28,739,1,2023-12-25,3,9
55,869,1,2023-01-01,4,9
116,869,1,2023-02-18,4,11
56,869,1,2023-03-16,3,4
145,869,1,2023-04-07,0,10
145,869,1,2023-04-07,3,6
71,869,1,2023-05-02,2,12
120,869,1,2023-06-18,2,12
120,869,1,2023-06-18,3,11
8,869,1,2023-07-23,0,11
8,869,1,2023-07-23,2,5
8,869,1,2023-07-23,3,1
171,869,1,2023-08-21,0,8
171,869,1,2023-08-21,1,13
171,869,1,2023-08-21,2,6
171,869,1,2023-08-21,3,11
102,869,1,2023-09-13,1,13
102,869,1,2023-09-13,2,1
213,869,1,2023-10-02,3,15
242,869,1,2023-11-26,1,1
242,869,1,2023-11-26,2,1
242,869,1,2023-11-26,4,15
242,869,1,2023-12-30,0,9
242,869,1,2023-12-30,2,1
242,869,1,2023-12-30,3,11
55,599,1,2023-01-02,4,11
46,599,1,2023-02-25,4,3
161,599,1,2023-03-29,2,12
161,599,1,2023-03-29,4,15
51,599,1,2023-04-25,0,13
51,599,1,2023-04-25,1,10
51,599,1,2023-04-25,2,6
51,599,1,2023-04-25,3,9
51,599,1,2023-04-25,4,3
18,599,1,2023-05-22,0,1
18,599,1,2023-05-22,3,9
160,599,1,2023-06-20,1,3
160,599,1,2023-06-20,3,6
103,599,1,2023-07-30,3,3
25,599,1,2023-08-06,0,7
25,599,1,2023-08-06,2,6
25,599,1,2023-08-06,3,2
216,599,1,2023-09-21,2,15
110,599,1,2023-10-07,1,4
110,599,1,2023-10-07,3,3
157,599,1,2023-11-05,1,4
157,599,1,2023-11-05,2,15
56,599,1,2023-12-17,0,6
56,599,1,2023-12-17,2,12
55,59,1,2023-01-03,0,14
55,59,1,2023-01-03,4,10
62,59,1,2023-02-11,2,1
62,59,1,2023-02-11,3,14
74,59,1,2023-03-12,2,4
40,59,1,2023-04-10,0,6
40,59,1,2023-04-10,4,13
41,59,1,2023-05-04,0,14
41,59,1,2023-05-04,1,3
41,59,1,2023-05-04,2,14
152,59,1,2023-06-21,1,1
152,59,1,2023-06-21,2,3
152,59,1,2023-06-21,3,2
53,59,1,2023-07-28,0,1
53,59,1,2023-07-28,2,13
53,59,1,2023-07-28,3,5
53,59,1,2023-07-28,4,6
113,59,1,2023-08-05,1,13
113,59,1,2023-08-05,2,9
113,59,1,2023-08-05,3,5
130,59,1,2023-09-23,0,10
130,59,1,2023-09-23,2,13
130,59,1,2023-09-23,4,5
196,59,1,2023-10-18,1,6
196,59,1,2023-10-18,2,9
196,59,1,2023-10-18,3,4
239,59,1,2023-11-05,3,11
239,59,1,2023-11-05,4,10
132,59,1,2023-12-17,0,4
132,59,1,2023-12-17,1,1
132,59,1,2023-12-17,2,5
132,59,1,2023-12-17,3,14
132,59,1,2023-12-17,4,3
55,329,1,2023-01-10,3,5
86,329,1,2023-02-11,1,5
86,329,1,2023-02-11,3,11
86,329,1,2023-02-11,4,1
14,329,1,2023-03-08,0,4
14,329,1,2023-03-08,1,5
14,329,1,2023-03-08,2,9
14,329,1,2023-03-08,3,9
72,329,1,2023-04-12,3,15
167,329,1,2023-05-12,1,10
168,329,1,2023-06-30,0,1
168,329,1,2023-06-30,3,12
20,329,1,2023-07-29,1,15
20,329,1,2023-07-29,2,4
20,329,1,2023-07-29,3,11
94,329,1,2023-08-21,0,12
94,329,1,2023-08-21,1,13
94,329,1,2023-08-21,2,11
94,329,1,2023-08-21,3,8
144,329,1,2023-09-13,0,5
144,329,1,2023-09-13,2,13
144,329,1,2023-09-13,3,11
144,329,1,2023-09-13,4,3
127,329,1,2023-10-09,4,4
41,329,1,2023-11-25,0,7
41,329,1,2023-11-25,1,6
41,329,1,2023-11-25,2,9
41,329,1,2023-11-25,4,2
244,329,1,2023-12-16,0,15
244,329,1,2023-12-16,1,10
244,329,1,2023-12-16,2,9
244,329,1,2023-12-16,3,3
244,329,1,2023-12-16,4,14
55,194,1,2023-01-19,3,7
30,194,1,2023-02-06,0,1
30,194,1,2023-02-06,1,4
3,194,1,2023-03-09,0,6
3,194,1,2023-03-09,2,14
3,194,1,2023-03-09,3,6
3,194,1,2023-03-09,4,6
152,194,1,2023-04-17,1,2
152,194,1,2023-04-17,4,8
156,194,1,2023-05-04,0,3
156,194,1,2023-05-04,1,8
156,194,1,2023-05-04,2,13
156,194,1,2023-05-04,4,2
77,194,1,2023-06-20,1,13
77,194,1,2023-06-20,2,9
151,194,1,2023-07-19,3,12
151,194,1,2023-07-19,4,8
64,194,1,2023-08-05,0,1
64,194,1,2023-08-05,3,14
64,194,1,2023-08-05,4,2
6,194,1,2023-09-04,0,3
6,194,1,2023-09-04,3,7
6,194,1,2023-09-04,4,13
181,194,1,2023-10-29,1,3
12,194,1,2023-11-14,0,4
12,194,1,2023-11-14,1,6
228,194,1,2023-12-22,0,15
228,194,1,2023-12-22,1,9
228,194,1,2023-12-22,2,15
228,194,1,2023-12-22,3,13
228,194,1,2023-12-22,4,3
55,464,1,2023-01-22,2,11
55,464,1,2023-01-22,4,12
35,464,1,2023-02-07,4,10
94,464,1,2023-03-14,0,12
94,464,1,2023-03-14,3,1
94,464,1,2023-03-14,4,7
129,464,1,2023-04-02,0,6
129,464,1,2023-04-02,2,14
129,464,1,2023-04-02,3,8
70,464,1,2023-05-23,1,1
70,464,1,2023-05-23,3,15
113,464,1,2023-06-15,0,9
113,464,1,2023-06-15,1,6
113,464,1,2023-06-15,3,7
35,464,1,2023-07-29,0,5
35,464,1,2023-07-29,1,10
35,464,1,2023-07-29,2,3
35,464,1,2023-07-29,3,11
156,464,1,2023-08-18,3,7
162,464,1,2023-09-28,1,10
162,464,1,2023-09-28,3,5
151,464,1,2023-10-06,0,15
151,464,1,2023-10-06,1,11
151,464,1,2023-10-06,2,3
151,464,1,2023-10-06,4,8
36,464,1,2023-11-08,2,2
247,464,1,2023-12-08,0,10
247,464,1,2023-12-08,1,11
247,464,1,2023-12-08,2,9
247,464,1,2023-12-08,3,14
55,1004,1,2023-01-26,4,14
129,1004,1,2023-02-15,4,4
22,1004,1,2023-03-31,4,3
42,1004,1,2023-04-28,0,6
42,1004,1,2023-04-28,3,10
33,1004,1,2023-05-02,0,3
33,1004,1,2023-05-02,2,9
33,1004,1,2023-05-02,3,8
49,1004,1,2023-06-22,0,6
49,1004,1,2023-06-22,3,13
22,1004,1,2023-07-24,3,3
90,1004,1,2023-08-05,0,5
90,1004,1,2023-08-05,1,15
90,1004,1,2023-08-05,3,8
42,1004,1,2023-09-13,2,4
42,1004,1,2023-09-13,3,12
147,1004,1,2023-10-19,2,14
233,1004,1,2023-11-02,0,14
233,1004,1,2023-11-02,4,8
42,1004,1,2023-12-16,0,9
42,1004,1,2023-12-16,2,6
42,1004,1,2023-12-16,4,4
55,1139,1,2023-01-29,4,12
130,1139,1,2023-02-13,4,11
136,1139,1,2023-03-25,4,1
167,1139,1,2023-04-05,0,5
84,1139,1,2023-05-13,0,9
20,1139,1,2023-06-10,0,3
20,1139,1,2023-06-10,1,1
20,1139,1,2023-06-10,2,10
57,1139,1,2023-07-04,1,13
57,1139,1,2023-07-04,3,4
13,1139,1,2023-08-28,1,9
13,1139,1,2023-08-28,3,6
160,1139,1,2023-09-28,2,12
160,1139,1,2023-09-28,3,3
36,1139,1,2023-10-10,0,3
36,1139,1,2023-10-10,1,10
36,1139,1,2023-10-10,2,12
36,1139,1,2023-10-10,3,10
145,1139,1,2023-11-06,0,2
145,1139,1,2023-11-06,1,12
145,1139,1,2023-11-06,2,8
145,1139,1,2023-11-06,3,6
158,1139,1,2023-12-19,0,7
158,1139,1,2023-12-19,1,7
158,1139,1,2023-12-19,2,14
158,1139,1,2023-12-19,3,4
158,1139,1,2023-12-19,4,13
55,734,1,2023-01-30,4,1
126,734,1,2023-02-13,4,11
73,734,1,2023-03-06,3,3
119,734,1,2023-04-06,0,14
119,734,1,2023-04-06,1,12
97,734,1,2023-05-02,0,14
41,734,1,2023-06-10,0,1
41,734,1,2023-06-10,1,10
41,734,1,2023-06-10,3,15
40,734,1,2023-07-14,1,13
40,734,1,2023-07-14,3,4
123,734,1,2023-08-08,0,6
7,734,1,2023-09-07,1,10
7,734,1,2023-09-07,2,14
7,734,1,2023-09-07,3,2
113,734,1,2023-10-20,2,11
67,734,1,2023-11-09,0,12
67,734,1,2023-11-09,3,5
67,734,1,2023-11-09,4,15
92,734,1,2023-12-10,0,13
92,734,1,2023-12-10,1,5
92,734,1,2023-12-10,2,10
57,720,1,2023-01-01,4,2
94,720,1,2023-02-25,4,3
140,720,1,2023-03-07,2,6
140,720,1,2023-03-07,3,14
104,720,1,2023-04-11,2,5
104,720,1,2023-04-11,4,13
91,720,1,2023-05-17,0,6
91,720,1,2023-05-17,1,7
91,720,1,2023-05-17,2,3
6,720,1,2023-06-13,0,14
6,720,1,2023-06-13,1,9
179,720,1,2023-07-01,1,13
179,720,1,2023-07-01,3,7
125,720,1,2023-08-22,0,1
191,720,1,2023-09-13,1,1
191,720,1,2023-09-13,3,6
88,720,1,2023-10-13,0,14
88,720,1,2023-10-13,1,6
88,720,1,2023-10-13,3,12
83,720,1,2023-11-13,0,4
83,720,1,2023-11-13,3,2
83,720,1,2023-11-13,4,7
5,720,1,2023-12-15,0,6
5,720,1,2023-12-15,1,13
5,720,1,2023-12-15,2,13
57,855,1,2023-01-13,4,10
28,855,1,2023-02-23,4,11
157,855,1,2023-03-12,4,5
130,855,1,2023-04-16,3,15
88,855,1,2023-05-11,0,10
88,855,1,2023-05-11,3,10
4,855,1,2023-06-01,0,14
77,855,1,2023-07-10,1,3
77,855,1,2023-07-10,2,1
126,855,1,2023-08-23,2,15
126,855,1,2023-08-23,3,7
95,855,1,2023-09-03,1,5
95,855,1,2023-09-03,2,5
206,855,1,2023-10-11,0,14
206,855,1,2023-10-11,1,14
206,855,1,2023-10-11,2,8
115,855,1,2023-11-10,1,2
115,855,1,2023-11-10,2,15
115,855,1,2023-11-10,4,12
140,855,1,2023-12-25,3,1
140,855,1,2023-12-25,4,4
57,990,1,2023-01-13,4,3
141,990,1,2023-02-13,4,9
39,990,1,2023-03-16,3,5
39,990,1,2023-03-16,4,4
17,990,1,2023-04-14,1,14
89,990,1,2023-05-12,1,2
153,990,1,2023-06-21,1,4
153,990,1,2023-06-21,2,4
153,990,1,2023-06-21,3,9
191,990,1,2023-07-31,0,1
191,990,1,2023-07-31,1,7
191,990,1,2023-07-31,3,14
183,990,1,2023-08-28,0,12
183,990,1,2023-08-28,1,11
183,990,1,2023-08-28,2,4
128,990,1,2023-09-08,0,12
128,990,1,2023-09-08,2,15
128,990,1,2023-09-08,3,14
20,990,1,2023-10-11,0,9
20,990,1,2023-10-11,1,9
20,990,1,2023-10-11,2,15
20,990,1,2023-10-11,3,1
51,990,1,2023-11-06,0,8
51,990,1,2023-11-06,2,1
124,990,1,2023-12-14,0,14
124,990,1,2023-12-14,1,10
124,990,1,2023-12-14,3,5
57,585,1,2023-01-17,4,15
6,585,1,2023-02-26,3,11
34,585,1,2023-03-04,1,13
34,585,1,2023-03-04,4,3
47,585,1,2023-04-12,4,8
99,585,1,2023-05-17,0,15
99,585,1,2023-05-17,2,2
37,585,1,2023-06-14,2,10
37,585,1,2023-06-14,3,3
120,585,1,2023-07-27,0,9
120,585,1,2023-07-27,2,10
120,585,1,2023-07-27,3,6
32,585,1,2023-08-28,0,9
32,585,1,2023-08-28,2,2
32,585,1,2023-08-28,3,10
47,585,1,2023-09-10,3,3
205,585,1,2023-10-21,0,1
205,585,1,2023-10-21,1,5
205,585,1,2023-10-21,2,6
229,585,1,2023-11-20,1,11
229,585,1,2023-11-20,4,10
70,585,1,2023-12-24,1,1
70,585,1,2023-12-24,3,8
70,585,1,2023-12-24,4,5
57,180,1,2023-01-18,2,10
42,180,1,2023-02-10,1,14
42,180,1,2023-02-10,2,4
42,180,1,2023-02-10,4,9
24,180,1,2023-03-15,1,13
24,180,1,2023-03-15,3,10
24,180,1,2023-03-15,4,11
41,180,1,2023-04-30,2,7
41,180,1,2023-04-30,3,13
13,180,1,2023-05-18,0,1
13,180,1,2023-05-18,1,1
13,180,1,2023-05-18,2,13
13,180,1,2023-05-18,3,4
102,180,1,2023-06-30,4,5
6,180,1,2023-07-08,0,13
6,180,1,2023-07-08,1,1
6,180,1,2023-07-08,2,1
6,180,1,2023-07-08,3,11
6,180,1,2023-07-08,4,14
185,180,1,2023-08-12,0,14
185,180,1,2023-08-12,3,4
22,180,1,2023-09-23,0,4
22,180,1,2023-09-23,1,13
22,180,1,2023-09-23,3,15
22,180,1,2023-09-23,4,5
26,180,1,2023-10-31,0,15
26,180,1,2023-10-31,1,9
26,180,1,2023-10-31,3,9
69,180,1,2023-11-15,0,7
69,180,1,2023-11-15,1,3
69,180,1,2023-11-15,4,15
252,180,1,2023-12-14,0,12
252,180,1,2023-12-14,1,7
252,180,1,2023-12-14,3,4
57,1125,1,2023-01-21,4,4
110,1125,1,2023-02-04,4,9
95,1125,1,2023-03-10,4,8
169,1125,1,2023-04-24,0,4
62,1125,1,2023-05-01,2,8
62,1125,1,2023-05-01,3,13
149,1125,1,2023-06-19,0,9
10,1125,1,2023-07-08,2,6
17,1125,1,2023-08-30,0,12
17,1125,1,2023-08-30,1,13
17,1125,1,2023-08-30,3,6
1,1125,1,2023-09-19,0,11
1,1125,1,2023-09-19,1,5
179,1125,1,2023-10-29,3,11
113,1125,1,2023-11-09,0,6
113,1125,1,2023-11-09,1,10
113,1125,1,2023-11-09,2,12
113,1125,1,2023-11-09,4,8
87,1125,1,2023-12-24,3,3
87,1125,1,2023-12-24,4,4
57,45,1,2023-01-23,0,13
57,45,1,2023-01-23,3,15
57,45,1,2023-01-23,4,4
53,45,1,2023-02-22,0,14
53,45,1,2023-02-22,1,10
53,45,1,2023-02-22,2,2
53,45,1,2023-02-22,3,4
20,45,1,2023-03-17,0,12
20,45,1,2023-03-17,2,5
20,45,1,2023-03-17,3,8
162,45,1,2023-04-27,0,10
162,45,1,2023-04-27,2,13
162,45,1,2023-04-27,3,4
162,45,1,2023-04-27,4,14
136,45,1,2023-05-27,1,11
190,45,1,2023-06-18,2,3
190,45,1,2023-06-18,3,13
112,45,1,2023-07-11,0,8
112,45,1,2023-07-11,2,7
112,45,1,2023-07-11,4,6
93,45,1,2023-08-11,2,9
93,45,1,2023-08-11,3,3
219,45,1,2023-09-08,0,2
219,45,1,2023-09-08,2,15
219,45,1,2023-09-08,3,10
207,45,1,2023-10-16,0,3
207,45,1,2023-10-16,2,12
207,45,1,2023-10-16,3,3
153,45,1,2023-11-08,0,4
153,45,1,2023-11-08,4,15
208,45,1,2023-12-23,1,12
208,45,1,2023-12-23,3,4
57,450,1,2023-01-23,3,6
57,450,1,2023-01-23,4,11
52,450,1,2023-02-05,2,8
52,450,1,2023-02-05,4,12
23,450,1,2023-03-31,2,6
23,450,1,2023-03-31,3,4
23,450,1,2023-03-31,4,12
6,450,1,2023-04-16,3,2
6,450,1,2023-04-16,4,11
125,450,1,2023-05-23,0,14
125,450,1,2023-05-23,2,6
134,450,1,2023-06-03,0,14
131,450,1,2023-07-07,1,1
131,450,1,2023-07-07,2,12
131,450,1,2023-07-07,3,8
104,450,1,2023-08-31,0,7
194,450,1,2023-09-05,0,11
194,450,1,2023-09-05,1,1
132,450,1,2023-10-16,1,14
132,450,1,2023-10-16,3,15
134,450,1,2023-11-02,1,13
134,450,1,2023-11-02,2,5
218,450,1,2023-12-06,0,11
218,450,1,2023-12-06,1,12
218,450,1,2023-12-06,3,8
218,450,1,2023-12-06,4,9
57,315,1,2023-01-24,3,10
57,315,1,2023-01-24,4,8
102,315,1,2023-02-13,3,1
102,315,1,2023-02-13,4,3
110,315,1,2023-03-24,1,8
110,315,1,2023-03-24,3,5
19,315,1,2023-04-14,2,15
19,315,1,2023-04-14,3,5
77,315,1,2023-05-01,1,13
77,315,1,2023-05-01,3,8
139,315,1,2023-06-14,0,10
139,315,1,2023-06-14,3,8
195,315,1,2023-07-13,0,6
152,315,1,2023-08-01,1,15
152,315,1,2023-08-01,3,8
111,315,1,2023-09-02,0,5
111,315,1,2023-09-02,1,1
111,315,1,2023-09-02,2,2
111,315,1,2023-09-02,3,3
111,315,1,2023-09-02,4,2
58,315,1,2023-10-11,1,9
58,315,1,2023-10-11,4,9
35,315,1,2023-11-10,0,13
35,315,1,2023-11-10,3,14
35,315,1,2023-11-10,4,3
186,315,1,2023-12-20,0,3
186,315,1,2023-12-20,1,11
186,315,1,2023-12-20,3,12
58,192,1,2023-01-01,2,3
58,192,1,2023-01-01,3,11
121,192,1,2023-02-17,0,8
121,192,1,2023-02-17,1,5
121,192,1,2023-02-17,2,7
121,192,1,2023-02-17,3,12
20,192,1,2023-03-22,0,14
20,192,1,2023-03-22,1,1
5,192,1,2023-04-29,0,3
5,192,1,2023-04-29,1,2
5,192,1,2023-04-29,2,14
5,192,1,2023-04-29,3,13
5,192,1,2023-04-29,4,15
150,192,1,2023-05-29,1,9
6,192,1,2023-06-21,1,6
6,192,1,2023-06-21,2,13
52,192,1,2023-07-22,1,6
52,192,1,2023-07-22,3,12
52,192,1,2023-07-22,4,13
136,192,1,2023-08-06,0,14
136,192,1,2023-08-06,4,13
205,192,1,2023-09-19,1,9
70,192,1,2023-10-11,1,8
70,192,1,2023-10-11,2,5
70,192,1,2023-10-11,4,11
141,192,1,2023-11-28,0,11
141,192,1,2023-11-28,3,12
141,192,1,2023-11-28,4,7
107,192,1,2023-12-01,1,7
107,192,1,2023-12-01,2,7
107,192,1,2023-12-01,3,11
107,192,1,2023-12-01,4,7
58,462,1,2023-01-01,2,15
82,462,1,2023-02-05,3,3
110,462,1,2023-03-29,0,12
110,462,1,2023-03-29,1,5
110,462,1,2023-03-29,2,12
110,462,1,2023-03-29,3,8
110,462,1,2023-03-29,4,14
144,462,1,2023-04-16,0,3
144,462,1,2023-04-16,1,10
144,462,1,2023-04-16,2,10
144,462,1,2023-04-16,4,6
177,462,1,2023-05-05,0,11
177,462,1,2023-05-05,3,10
153,462,1,2023-06-25,0,14
153,462,1,2023-06-25,3,3
5,462,1,2023-07-31,0,1
5,462,1,2023-07-31,1,9
179,462,1,2023-08-18,2,15
179,462,1,2023-08-18,3,12
15,462,1,2023-09-24,2,1
15,462,1,2023-09-24,3,3
34,462,1,2023-10-22,4,8
196,462,1,2023-11-29,1,1
196,462,1,2023-11-29,3,6
171,462,1,2023-12-06,3,11
171,462,1,2023-12-06,4,6
58,1137,1,2023-01-01,4,10
84,1137,1,2023-02-13,4,1
39,1137,1,2023-03-25,4,15
91,1137,1,2023-04-16,1,1
91,1137,1,2023-04-16,3,3
16,1137,1,2023-05-30,0,4
16,1137,1,2023-05-30,1,9
16,1137,1,2023-05-30,3,12
95,1137,1,2023-06-15,0,13
116,1137,1,2023-07-27,1,1
116,1137,1,2023-07-27,3,3
180,1137,1,2023-08-18,0,7
180,1137,1,2023-08-18,1,4
217,1137,1,2023-09-25,0,3
217,1137,1,2023-09-25,1,5
98,1137,1,2023-10-25,1,3
98,1137,1,2023-10-25,2,1
98,1137,1,2023-10-25,3,13
172,1137,1,2023-11-27,0,11
172,1137,1,2023-11-27,2,5
144,1137,1,2023-12-09,1,8
144,1137,1,2023-12-09,4,8
58,1002,1,2023-01-17,4,14
54,1002,1,2023-02-14,4,1
157,1002,1,2023-03-27,4,7
173,1002,1,2023-04-29,0,15
17,1002,1,2023-05-23,0,13
17,1002,1,2023-05-23,2,8
165,1002,1,2023-06-15,0,12
165,1002,1,2023-06-15,1,14
165,1002,1,2023-06-15,2,2
156,1002,1,2023-07-15,0,15
156,1002,1,2023-07-15,1,14
156,1002,1,2023-07-15,2,8
156,1002,1,2023-07-15,3,9
189,1002,1,2023-08-25,1,11
41,1002,1,2023-09-20,0,4
41,1002,1,2023-09-20,2,13
209,1002,1,2023-10-28,1,8
209,1002,1,2023-10-28,2,9
192,1002,1,2023-11-08,0,14
192,1002,1,2023-11-08,1,10
192,1002,1,2023-11-08,2,10
192,1002,1,2023-11-08,3,7
192,1002,1,2023-11-08,4,15
10,1002,1,2023-12-08,0,1
10,1002,1,2023-12-08,1,11
10,1002,1,2023-12-08,2,11
10,1002,1,2023-12-08,4,10
58,732,1,2023-01-19,4,1
119,732,1,2023-02-01,3,14
119,732,1,2023-02-01,4,3
34,732,1,2023-03-30,2,3
34,732,1,2023-03-30,3,7
34,732,1,2023-03-30,4,3
118,732,1,2023-04-11,0,13
118,732,1,2023-04-11,2,14
118,732,1,2023-04-11,4,10
106,732,1,2023-05-30,1,12
96,732,1,2023-06-14,0,8
96,732,1,2023-06-14,1,10
96,732,1,2023-06-14,3,6
176,732,1,2023-07-18,1,10
176,732,1,2023-07-18,2,11
27,732,1,2023-08-04,0,4
27,732,1,2023-08-04,1,7
27,732,1,2023-08-04,2,15
27,732,1,2023-08-04,3,6
45,732,1,2023-09-02,0,7
45,732,1,2023-09-02,2,13
45,732,1,2023-09-02,3,13
161,732,1,2023-10-19,2,7
161,732,1,2023-10-19,3,15
150,732,1,2023-11-27,0,5
150,732,1,2023-11-27,2,8
150,732,1,2023-11-27,3,12
150,732,1,2023-11-27,4,13
173,732,1,2023-12-18,2,3
173,732,1,2023-12-18,3,2
173,732,1,2023-12-18,4,14
58,57,1,2023-01-22,1,12
58,57,1,2023-01-22,4,5
107,57,1,2023-02-18,0,6
107,57,1,2023-02-18,2,15
144,57,1,2023-03-12,0,11
92,57,1,2023-04-11,0,10
92,57,1,2023-04-11,1,7
92,57,1,2023-04-11,2,2
92,57,1,2023-04-11,3,12
92,57,1,2023-04-11,4,14
154,57,1,2023-05-10,1,11
154,57,1,2023-05-10,4,15
37,57,1,2023-06-18,0,5
37,57,1,2023-06-18,2,1
37,57,1,2023-06-18,3,3
71,57,1,2023-07-06,0,8
71,57,1,2023-07-06,3,4
71,57,1,2023-07-06,4,9
2,57,1,2023-08-30,4,3
127,57,1,2023-09-15,2,8
127,57,1,2023-09-15,4,13
211,57,1,2023-10-10,0,5
211,57,1,2023-10-10,1,9
211,57,1,2023-10-10,3,9
61,57,1,2023-11-27,1,2
61,57,1,2023-11-27,2,5
61,57,1,2023-11-27,3,10
61,57,1,2023-11-27,4,5
164,57,1,2023-12-19,0,11
164,57,1,2023-12-19,1,15
164,57,1,2023-12-19,2,11
58,327,1,2023-01-24,3,15
58,327,1,2023-01-24,4,8
31,327,1,2023-02-01,4,3
24,327,1,2023-03-24,1,14
24,327,1,2023-03-24,3,9
